date,gas_price,uber_ride,groceries_basket,rent_index,streaming_cost,gas_price_idx,uber_ride_idx,groceries_basket_idx,rent_index_idx,streaming_cost_idx,RIPI,cpi,cpi_idx,ripi_minus_cpi_idx
2024-07-24,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-25,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-26,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-27,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-28,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-29,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-30,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-07-31,3.622,252.397,12.984,421.138,581.492,112.44954982924557,97.21935473930728,103.05579807921264,102.3172983479106,100.30341553784243,102.95498704013562,313.569,101.2499273485783,1.7050596915573237
2024-08-01,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-02,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-03,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-04,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-05,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-06,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-07,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-08,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-09,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-10,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-11,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-12,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-13,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-14,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-15,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-16,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-17,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-18,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-19,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-20,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-21,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-22,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-23,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-24,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-25,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-26,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-27,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-28,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-29,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-30,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-08-31,3.521,256.372,13.151,422.556,583.055,109.31387767773984,98.7504622211266,104.38130010318278,102.66180758017491,100.57302240859154,103.18947164596686,314.062,101.40911468591985,1.7803569600470155
2024-09-01,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-02,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-03,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-04,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-05,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-06,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-07,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-08,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-09,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-10,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-11,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-12,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-13,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-14,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-15,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-16,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-17,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-18,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-19,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-20,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-21,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-22,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-23,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-24,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-25,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-26,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-27,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-28,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-29,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-09-30,3.344,260.344,13.792,423.858,582.12,103.81868984787333,100.28041415012943,109.46900547662513,102.97813411078718,100.41174126710055,103.93731839215793,314.732,101.6254544750047,2.3118639171532323
2024-10-01,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-02,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-03,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-04,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-05,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-06,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-07,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-08,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-09,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-10,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-11,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-12,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-13,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-14,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-15,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-16,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-17,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-18,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-19,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-20,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-21,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-22,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-23,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-24,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-25,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-26,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-27,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-28,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-29,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-30,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-10-31,3.279,267.24,13.385000000000002,425.235,580.98,101.80068301769636,102.93664489091583,106.23859036431465,103.31268221574344,100.21509901972117,103.2963162950517,315.631,101.91573726662749,1.3805790284242079
2024-11-01,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-02,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-03,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-04,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-05,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-06,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-07,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-08,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-09,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-10,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-11,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-12,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-13,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-14,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-15,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-16,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-17,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-18,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-19,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-20,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-21,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-22,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-23,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-24,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-25,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-26,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-27,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-28,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-29,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-11-30,3.181,267.78,13.714,426.342,582.386,98.75814964296802,103.14464439787994,108.8499087229145,103.58163265306122,100.45762445815573,103.64102975149754,316.528,102.20537426783514,1.4356554836624014
2024-12-01,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-02,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-03,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-04,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-05,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-06,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-07,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-08,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-09,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-10,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-11,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
2024-12-12,3.145,270.901,14.262999999999998,427.68,585.788,97.64048432163925,104.34680451127821,113.20739741249304,103.9067055393586,101.04444632270373,104.92862128827402,317.604,102.55280951120123,2.3758117770727836
